ts,Label,Site,Customer
2023-04-19 13:10:32,Cleaning kitchen ,H2-Floor0,P3
2023-04-19 14:06:52,Cleaning kitchen ,H2-Floor0,P3
2023-04-19 15:10:52,warming food in microwave  ,H2-Floor0,P3
2023-04-19 16:58:03,No major events noted ,H2-Floor0,P3
2023-04-19 18:17:38,Tea ,H2-Floor0,P3
2023-04-19 20:40:48,"Cooking Till 9:30: prepare food for koli (Rooti, warming dal and sabji on gas), 9:35: Fulkopi bhaja start, 9:42: Fulkopi bhaja ends, aloo bhaja starts with fnoron, 9:50: Masala is added on Aloo and Fulkopi, 9:58: Water added with masala, 10:20: End of fulkopi dalna, 10:20 - 10:26: No cooking, gas off, 10:26: gas on, frying fish started (aar maach), 23:03: Fnoron for fish curry, frying masala for 1-2 mins and water added, 23:15: Fish added to the curry, 23:30: End of cooking",H2-Floor0,P3
2023-04-20 00:46:05,"I went to kitchen to take water bottle, no other major event ",H2-Floor0,P3
2023-04-20 09:21:05,Cleaning or room ,H2-Floor0,P3
2023-04-20 10:36:50,Cooking breakfast Chhana r Porota,H2-Floor0,P3
2023-04-20 11:41:20,"Cooking Rice boiling, Koli's fish curry (no frying)",H2-Floor0,P3
2023-04-20 13:57:05,Warming Food ,H2-Floor0,P3
2023-04-20 16:00:10,"Cutting sabji and fruits, Koli playing and running between the rooms ",H2-Floor0,P3
2023-04-20 17:33:50,No major event ,H2-Floor0,P3
2023-04-20 18:11:30,"No major event, my mother was only at the home ",H2-Floor0,P3
2023-04-20 20:22:05,"Cooking Tea, Pepe Ghonto, Ghugni, Fish fry and then curry",H2-Floor0,P3
2023-04-20 23:43:23,Warming food ,H2-Floor0,P3
2023-04-21 07:00:19,No major event ,H2-Floor0,P3
2023-04-21 08:00:49,Cleaning rooms ,H2-Floor0,P3
2023-04-21 09:49:44,"Cooking Tea, Parota",H2-Floor0,P3
2023-04-21 11:37:16,"Cooking Rice boil, Koli's fish curry",H2-Floor0,P3
2023-04-21 13:25:01,Cleaning kitchen ,H2-Floor0,P3
2023-04-21 14:59:46,Warming food ,H2-Floor0,P3
2023-04-21 16:56:01,"Cutting fruits, prepare juice for Koli Orange juice",H2-Floor0,P3
2023-04-21 18:07:21,Dhupkathi ,H2-Floor0,P3
2023-04-21 19:27:26,"Cooking Tea and warming milk till 8:30pm, 8:30pm: Parota start on Gas 1, 8:38 pm: Daal seddho on Gas 2, Parota end - Gas 1 off, 8:50: Daal seddho ends - Gas 2 off, 8:50-9:00: No activity, 9:01: heating oil on Gas 1 for fish fry, heating oil on Gas 2 for fish head fry, 9:05: Fish fry and Fish head fry starts in parallel, 9:18: Fish fry over on Gas 1, onion fry starts, 9:30: fish head fry ends on Gas 2, aloo peyaj fry starts on Gas 2, 9:28: Masala added with onion fry at Gas 1, 9:35: Hot water added on Gas 1 for fish curry, 9:48: Gas 2 -- rice added with masala for muri ghonto, 9:52: water added on Gas 2 muri ghonto, Fish curry over on Gas 1, Gas 1 off, 10:03: Heating oil on Gas 1 for brinjal fry, 10:05: Brinjal fry starts on Gas 1, 10:14: Muri ghonto over on Gas 2, Gas 2 off, 10:22: Gas 2 on, mango fry starts for aam daal, 10:38: daal seddho poured on aam fry at Gas 2, 10:45: Brinjal fry ends at Gas 1, doi begun masala preparation starts on Gas 1, 10:45: Daal ends on Gas 2, Gas 2 closed, 11:03: Gas 2 on, boiling milk, 11:06: Gas 2 off, 11:06: Begun fry in dahi masala on Gas 1, 11:13: Doi begin ends, Gas 1 off, 11:15 onwards: cleaning of kitchen, 11:28: exhaust off and windows closed",H2-Floor0,P3
2023-04-21 22:23:56,Cooking Check above ,H2-Floor0,P3
2023-04-22 09:27:03,Cooking Daal-Oats chila,H2-Floor0,P3
2023-04-22 10:49:48,"Cooking (Koli) Tyangra fish fry + jhol, Boiled rice",H2-Floor0,P3
2023-04-22 12:13:35,Cleaning kitchen ,H2-Floor0,P3
2023-04-22 12:51:55,"No activity at kitchen, Koli eating, playing and dancing on the TV room ",H2-Floor0,P3
2023-04-22 14:39:50,Warming food ,H2-Floor0,P3
2023-04-22 18:09:56,"Burning Dhupkathi near the ground floor bed, eating watermalon Watermelon was cut and kept on the dining table for some time",H2-Floor0,P3
2023-04-22 19:41:41,"Storm outside in between, eating (outside food) I returned back from Gole Bazar at 7:35 pm, the food packets (Mughlai, Cutlets) were kept on the dining table beside the fridge. Arya opened it at around 7:40 pm and served. We were eating , while the storm started at around 8:15 pm.  ",H2-Floor0,P3
2023-04-09 07:23:13,Getting up and prepare Koli for school ,H2-Floor1,P3
2023-04-09 09:30:23,Cleaning room ,H2-Floor1,P3
2023-04-09 18:57:34,Dhuno deoa  ,H2-Floor1,P3
2023-04-09 21:23:42,Cooking at the ground floor ,H2-Floor1,P3
2023-04-10 07:50:06,Getting up and prepare Koli for school ,H2-Floor1,P3
2023-04-10 17:07:16,"Koli started drawing Bhutu on the wall of the blue room, near the sensor ",H2-Floor1,P3
2023-04-10 20:58:24,Koli playing ball running between the rooms ,H2-Floor1,P3
2023-04-11 07:49:59,"Waking up, room cleaning ",H2-Floor1,P3
2023-04-11 10:33:39,Cooking at the ground floor ,H2-Floor1,P3
2023-04-11 14:09:55,Koli playing at the red room ,H2-Floor1,P3
2023-04-11 17:14:09,"Nothing, room was empty ",H2-Floor1,P3
2023-04-11 20:47:42,I was in a meeting at the blue room ,H2-Floor1,P3
2023-04-11 21:50:36,Cooking at the ground floor ,H2-Floor1,P3
2023-04-11 23:35:56,"The stand fan was switched on at the red room, no activity at the blue room ",H2-Floor1,P3
2023-04-12 00:28:15,No major event ,H2-Floor1,P3
2023-04-12 07:04:13,No major event ,H2-Floor1,P3
2023-04-12 08:28:47,Cleaning rooms ,H2-Floor1,P3
2023-04-12 10:30:11,No major events ,H2-Floor1,P3
2023-04-12 14:18:05,AC on at the red room ,H2-Floor1,P3
2023-04-12 17:28:16,No major event at the first floor ,H2-Floor1,P3
2023-04-12 20:44:34,"Cooking at the ground floor, no major event at the first floor ",H2-Floor1,P3
2023-04-13 05:55:30,no major event ,H2-Floor1,P3
2023-04-13 07:19:18,"getting up, making Koli ready for school ",H2-Floor1,P3
2023-04-13 16:17:29,Koli playing at blue room ,H2-Floor1,P3
2023-04-13 18:08:54,"Koli getting ready for tech market,  ",H2-Floor1,P3
2023-04-14 06:18:05,Outdoor Garden Cleaning (May impact) ,H2-Floor1,P3
2023-04-14 09:32:36,Cleaning rooms ,H2-Floor1,P3
2023-04-14 14:08:47,AC on at the red room ,H2-Floor1,P3
2023-04-14 17:34:40,Nothing noticeable ,H2-Floor1,P3
2023-04-14 18:10:38,Nothing noticeable ,H2-Floor1,P3
2023-04-14 20:51:42,"Koli Playing with old toys at the red room, Arya cleaning cupboard at the blue room ",H2-Floor1,P3
2023-04-14 22:13:04,"Cooking at Ground floor, first floor room was empty ",H2-Floor1,P3
2023-04-14 23:35:57,AC switched on at the red room  ,H2-Floor1,P3
2023-04-15 00:40:00,AC switched on at the red room  ,H2-Floor1,P3
2023-04-15 08:24:41,"Cleaning room, AC on ",H2-Floor1,P3
2023-04-15 09:44:06,Nothing noticeable ,H2-Floor1,P3
2023-04-15 13:05:33,Nothing noticeable ,H2-Floor1,P3
2023-04-15 13:34:26,AC on at the red room ,H2-Floor1,P3
2023-04-15 14:49:53,AC on at the red room ,H2-Floor1,P3
2023-04-15 20:11:01,Koli playing at the blue room  ,H2-Floor1,P3
2023-04-16 00:15:09,AC on at the red room ,H2-Floor1,P3
2023-04-16 03:13:52,"AC on at the red room, Opened the door at around 3:00 am ",H2-Floor1,P3
2023-04-16 05:40:50,"AC on at the red room, Opened the door at around 5:40 am ",H2-Floor1,P3
2023-04-16 07:05:05,"AC on at the red room, Opened the door at around 7:00 am ",H2-Floor1,P3
2023-04-16 08:02:49,"AC on at the red room, Opened the door at around 8:00 am, power cut at 8:55 am ",H2-Floor1,P3
2023-04-16 12:06:15,"Koli and Suman came one the first floor, Koli took bath, powder ",H2-Floor1,P3
2023-04-16 14:06:23,AC on at the red room ,H2-Floor1,P3
2023-04-16 16:57:00,"AC off, Arya sleeping at the red room, Koli playing ",H2-Floor1,P3
2023-04-16 19:31:30,"Koli playing at the red room, Arya was in the red room ",H2-Floor1,P3
2023-04-16 20:57:48,AC on at the red room  ,H2-Floor1,P3
2023-04-16 22:27:45,"AC on the red room, Koli came after dinner, I and Koli in the red room ",H2-Floor1,P3
2023-04-17 00:34:50,AC on at the red room ,H2-Floor1,P3
2023-04-17 03:25:24,"AC on, opened door around 3:20 am ",H2-Floor1,P3
2023-04-17 06:39:49,"AC on, opened door at around 6:40 am ",H2-Floor1,P3
2023-04-17 08:34:06,"AC on, open door at around 8:30 am ",H2-Floor1,P3
2023-04-17 11:00:46,"no major event, i was doing meeting at the red room ",H2-Floor1,P3
2023-04-17 12:38:39,"no major event, I was doing meeting at the red room ",H2-Floor1,P3
2023-04-17 14:21:10,AC on at red room ,H2-Floor1,P3
2023-04-17 17:49:01,"Koli playing at red room, AC off ",H2-Floor1,P3
2023-04-17 21:55:58,AC tunred on at around 9:50 pm ,H2-Floor1,P3
2023-04-17 23:39:32,"door opened, I came with Koli at the red room, dressing of Koli, Use of powder ",H2-Floor1,P3
2023-04-18 01:09:57,"AC On, door open at the transition points ",H2-Floor1,P3
2023-04-18 05:11:11,"AC On, door open at the transition points ",H2-Floor1,P3
2023-04-18 07:04:19,"AC On, door open at the transition points ",H2-Floor1,P3
2023-04-18 08:34:15,"AC On, door open at the transition points ",H2-Floor1,P3
2023-04-18 09:36:12,"AC On, door open at the transition points ",H2-Floor1,P3
2023-04-18 12:52:36,"Koli and Suman at Red room, Koli took bath ",H2-Floor1,P3
2023-04-18 15:07:30,"AC On, Koli sleeping, door open at transition points, I joined Koli at 3:30 pm ",H2-Floor1,P3
2023-04-18 16:24:20,"AC On, Koli sleeping, door open at transition points, Arya joined Koli ",H2-Floor1,P3
2023-04-18 19:39:00,"Arya and Koli returned from market, dress change ",H2-Floor1,P3
2023-04-18 21:08:27,I returned -- dress change at blue room ,H2-Floor1,P3
2023-04-18 22:26:06,"AC On, Koli sleeping, I was also with Koli at the red room  ",H2-Floor1,P3
2023-04-19 00:18:36,"AC On, three of us sleeping, door opened at 3:25 am ",H2-Floor1,P3
2023-04-19 03:54:04,"AC On, three of us sleeping, door opened at 5:05 am ",H2-Floor1,P3
2023-04-19 07:04:36,"AC On, three of us sleeping, door opened at 8:05 am, I left at 8:05 am ",H2-Floor1,P3
2023-04-19 08:52:39,"AC On, two in the room (Koli and Arya), Koli woke up and AC turned off at 9:28 am ",H2-Floor1,P3
2023-04-19 10:43:03,"Arya came upward, fan on at red room ",H2-Floor1,P3
2023-04-19 12:28:41,"Koli and Suman came one the first floor, Koli took bath, powder ",H2-Floor1,P3
2023-04-19 14:08:29,"I returned, dress change and taking bath ",H2-Floor1,P3
2023-04-19 15:34:34,"Arya came up, slept at the blue room ",H2-Floor1,P3
2023-04-19 17:06:30,"Koli joined Arya, playing near the sensor at the blue room ",H2-Floor1,P3
2023-04-19 19:50:21,"Koli and Arya returned from market, dress change ",H2-Floor1,P3
2023-04-19 21:34:04,"Arya and Koli came up, dress change of Koli, AC turned on, Arya trying to make Koli sleep ",H2-Floor1,P3
2023-04-20 00:51:35,"AC On, three of us sleeping, no door open event ",H2-Floor1,P3
2023-04-20 11:28:23,"I came up, dressed up ",H2-Floor1,P3
2023-04-20 12:31:21,"Koli and Suman came one the first floor, Koli took bath, powder ",H2-Floor1,P3
2023-04-20 13:55:01,"AC On, I was in the room, Arya joined around 3:00 pm ",H2-Floor1,P3
2023-04-20 18:10:21,No major event ,H2-Floor1,P3
2023-04-20 20:40:29,"I returned back, dress change, Koli came up and playing ",H2-Floor1,P3
2023-04-20 21:51:15,"AC On, Koli and I, door open around 11:05 pm ",H2-Floor1,P3
2023-04-20 23:40:27,"Door opened, I entered the red room  ",H2-Floor1,P3
2023-04-21 00:41:14,"AC On, three of us sleeping ",H2-Floor1,P3
2023-04-21 09:43:40,AC turned off ,H2-Floor1,P3
2023-04-21 12:25:21,"Koli and Suman, Koli took bath and dressed up ",H2-Floor1,P3
2023-04-21 15:06:52,"I was taking a nap on the red room, AC off ",H2-Floor1,P3
2023-04-21 16:09:22,"Arya and Koli at blue room, Koli playing ",H2-Floor1,P3
2023-04-21 18:17:14,Koli playing ,H2-Floor1,P3
2023-04-21 20:24:27,"I returned back, dress change, Koli doing dustumi ",H2-Floor1,P3
2023-04-21 21:45:28,"Koli and Arya at the red room, Arya trying to make koli sleep ",H2-Floor1,P3
2023-04-22 10:19:56,"I was at the blue room, doing meeting ",H2-Floor1,P3
2023-04-22 15:24:07,Arya and I was taking nap at the blue room ,H2-Floor1,P3
2023-04-22 18:02:05,"Arya cleaning wardrobes, Koli playing ",H2-Floor1,P3
2023-04-22 22:17:05,"Arya and Koli at the red room initially, I at the blue room, later Arya roaming between the room while arranging clothes ",H2-Floor1,P3
2023-05-11 00:55:30,Closed ,H12-Bedroom,P19
2023-05-11 01:57:30,Closed ,H12-Bedroom,P19
2023-05-11 03:17:00,Closed ,H12-Bedroom,P19
2023-05-11 05:32:40,Closed ,H12-Bedroom,P19
2023-05-11 07:43:50,Closed ,H12-Bedroom,P19
2023-05-11 09:02:00,Closed ,H12-Bedroom,P19
2023-05-11 09:42:30,Closed ,H12-Bedroom,P19
2023-05-11 10:58:20,Opening ,H12-Bedroom,P19
2023-05-11 11:56:50,Opening ,H12-Bedroom,P19
2023-05-11 12:16:00,Closed ,H12-Bedroom,P19
2023-05-11 13:08:10,Closed ,H12-Bedroom,P19
2023-05-11 14:28:10,Closed ,H12-Bedroom,P19
2023-05-11 15:45:00,Opening ,H12-Bedroom,P19
2023-05-11 16:46:50,Opening ,H12-Bedroom,P19
2023-05-11 18:32:00,Opening ,H12-Bedroom,P19
2023-05-11 20:01:30,Opening ,H12-Bedroom,P19
2023-05-11 21:27:40,Closed ,H12-Bedroom,P19
2023-05-12 01:31:40,Closed ,H12-Bedroom,P19
2023-05-12 02:58:00,Closed ,H12-Bedroom,P19
2023-05-12 04:46:30,Closed ,H12-Bedroom,P19
2023-05-12 08:01:50,Closed ,H12-Bedroom,P19
2023-05-12 08:32:00,Closed ,H12-Bedroom,P19
2023-05-12 09:44:30,Closed ,H12-Bedroom,P19
2023-05-12 10:30:40,Opening ,H12-Bedroom,P19
2023-05-12 11:57:40,Opening ,H12-Bedroom,P19
2023-05-12 13:45:30,Closed ,H12-Bedroom,P19
2023-05-12 18:39:50,Closed ,H12-Bedroom,P19
2023-05-12 21:29:20,Closed ,H12-Bedroom,P19
2023-05-13 01:45:00,Closed ,H12-Bedroom,P19
2023-05-13 03:02:20,Closed ,H12-Bedroom,P19
2023-05-13 04:35:30,Closed ,H12-Bedroom,P19
2023-05-13 06:56:10,Closed ,H12-Bedroom,P19
2023-05-13 08:58:00,Closed ,H12-Bedroom,P19
2023-05-13 11:33:10,Closed ,H12-Bedroom,P19
2023-05-13 12:55:40,Closed ,H12-Bedroom,P19
2023-05-13 14:41:50,Closed ,H12-Bedroom,P19
2023-05-13 18:07:50,Closed ,H12-Bedroom,P19
2023-05-13 19:27:50,Closed ,H12-Bedroom,P19
2023-05-13 20:44:20,Closed ,H12-Bedroom,P19
2023-05-13 22:48:30,Closed ,H12-Bedroom,P19
2023-05-14 02:08:10,Closed ,H12-Bedroom,P19
2023-05-14 03:33:30,Closed ,H12-Bedroom,P19
2023-05-14 04:42:10,Closed ,H12-Bedroom,P19
2023-05-14 06:22:30,Closed ,H12-Bedroom,P19
2023-05-14 08:29:00,Closed ,H12-Bedroom,P19
2023-05-14 09:24:50,Closed ,H12-Bedroom,P19
2023-05-14 11:02:00,Closed ,H12-Bedroom,P19
2023-05-14 12:22:30,Closed ,H12-Bedroom,P19
2023-05-14 14:03:10,Closed ,H12-Bedroom,P19
2023-05-14 14:49:40,Closed ,H12-Bedroom,P19
2023-05-14 18:14:50,Closed ,H12-Bedroom,P19
2023-05-14 19:34:40,Closed ,H12-Bedroom,P19
2023-05-14 20:38:40,Closed ,H12-Bedroom,P19
2023-05-14 22:17:40,Closed ,H12-Bedroom,P19
2023-05-15 00:22:40,Opening ,H12-Bedroom,P19
2023-05-15 01:08:20,Closed ,H12-Bedroom,P19
2023-05-15 02:06:20,Closed ,H12-Bedroom,P19
2023-05-15 03:25:20,Closed ,H12-Bedroom,P19
2023-05-15 04:58:20,Closed ,H12-Bedroom,P19
2023-05-15 08:45:30,Closed ,H12-Bedroom,P19
2023-05-15 09:33:40,Closed ,H12-Bedroom,P19
2023-05-15 10:28:40,Opening ,H12-Bedroom,P19
2023-05-15 11:08:40,Opening ,H12-Bedroom,P19
2023-05-15 12:05:10,Closed ,H12-Bedroom,P19
2023-05-15 12:46:20,Closed ,H12-Bedroom,P19
2023-05-15 14:57:40,Closed ,H12-Bedroom,P19
2023-05-15 15:24:50,Opening ,H12-Bedroom,P19
2023-05-15 16:26:30,Opening ,H12-Bedroom,P19
2023-05-15 17:41:00,Closed ,H12-Bedroom,P19
2023-05-15 18:14:50,Closed ,H12-Bedroom,P19
2023-05-15 18:42:50,Opening ,H12-Bedroom,P19
2023-05-15 19:20:20,Opening ,H12-Bedroom,P19
2023-05-15 21:25:50,Opening ,H12-Bedroom,P19
2023-05-15 23:26:20,Closed ,H12-Bedroom,P19
2023-05-16 00:56:30,all door closed + sleeping ,H12-Bedroom,P19
2023-05-16 02:38:10,bathdoor open and then closed after 5 min ,H12-Bedroom,P19
2023-05-16 10:09:30,Bathroom door open ,H12-Bedroom,P19
2023-05-16 10:45:40,main door open and out of room ,H12-Bedroom,P19
2023-05-16 11:59:10,come back to room + working ,H12-Bedroom,P19
2023-05-16 13:09:00,closed all doors ,H12-Bedroom,P19
2023-05-16 14:19:00,bathroom door open ,H12-Bedroom,P19
2023-05-16 16:24:30,main door open and out ,H12-Bedroom,P19
2023-05-16 18:35:50,inside and all door closed ,H12-Bedroom,P19
2023-05-16 22:46:30,main door open out and in ,H12-Bedroom,P19
2023-05-16 23:18:30,all door closed and sleeping ,H12-Bedroom,P19
2023-05-11 01:03:30,Closed ,H12-Kitchen,P19
2023-05-11 03:27:50,Closed ,H12-Kitchen,P19
2023-05-11 07:28:10,Door open ,H12-Kitchen,P19
2023-05-11 08:23:10,Tea ,H12-Kitchen,P19
2023-05-11 08:39:30,Tea ,H12-Kitchen,P19
2023-05-11 09:26:40,Food item and fish cleaning ,H12-Kitchen,P19
2023-05-11 10:17:10,Frying ,H12-Kitchen,P19
2023-05-11 10:43:00,Cooking ,H12-Kitchen,P19
2023-05-11 11:12:40,Cooking ,H12-Kitchen,P19
2023-05-11 12:25:50,Cooking ,H12-Kitchen,P19
2023-05-11 12:52:40,Cooking ,H12-Kitchen,P19
2023-05-11 14:19:40,Opening and Food serving ,H12-Kitchen,P19
2023-05-11 15:07:00,Opening and Food serving ,H12-Kitchen,P19
2023-05-11 15:14:20,Opening and Food serving ,H12-Kitchen,P19
2023-05-11 15:37:00,Opening and Food serving ,H12-Kitchen,P19
2023-05-11 17:11:20,Tea ,H12-Kitchen,P19
2023-05-11 18:35:20,Tea and Snack prep ,H12-Kitchen,P19
2023-05-11 18:47:40,Tea and Snack prep ,H12-Kitchen,P19
2023-05-11 19:11:10,Opening ,H12-Kitchen,P19
2023-05-11 21:36:00,Cooking ,H12-Kitchen,P19
2023-05-11 21:49:10,Rotis ,H12-Kitchen,P19
2023-05-11 21:56:40,Cooking ,H12-Kitchen,P19
2023-05-11 22:22:20,Food serving and opening ,H12-Kitchen,P19
2023-05-12 01:57:00,Closed ,H12-Kitchen,P19
2023-05-12 03:53:20,Closed ,H12-Kitchen,P19
2023-05-12 05:38:30,Closed ,H12-Kitchen,P19
2023-05-12 07:40:10,Opening ,H12-Kitchen,P19
2023-05-12 08:29:20,Tea and breakfast prep ,H12-Kitchen,P19
2023-05-12 09:32:40,Tea and breakfast prep ,H12-Kitchen,P19
2023-05-12 10:02:40,Pithe Preparation ,H12-Kitchen,P19
2023-05-12 11:24:00,Closed ,H12-Kitchen,P19
2023-05-12 14:19:50,Closed ,H12-Kitchen,P19
2023-05-12 16:53:10,Closed ,H12-Kitchen,P19
2023-05-12 18:08:20,Closed ,H12-Kitchen,P19
2023-05-12 19:20:00,Closed ,H12-Kitchen,P19
2023-05-12 20:43:10,Closed ,H12-Kitchen,P19
2023-05-12 22:20:10,Closed ,H12-Kitchen,P19
2023-05-12 23:20:30,Closed ,H12-Kitchen,P19
2023-05-13 00:43:00,Closed ,H12-Kitchen,P19
2023-05-13 01:08:40,Closed ,H12-Kitchen,P19
2023-05-13 01:28:00,Closed ,H12-Kitchen,P19
2023-05-13 02:02:50,Closed ,H12-Kitchen,P19
2023-05-13 02:31:40,Closed ,H12-Kitchen,P19
2023-05-13 03:12:50,Closed ,H12-Kitchen,P19
2023-05-13 04:21:40,Closed ,H12-Kitchen,P19
2023-05-13 06:43:30,Closed ,H12-Kitchen,P19
2023-05-13 08:10:40,Closed ,H12-Kitchen,P19
2023-05-13 09:04:40,Closed ,H12-Kitchen,P19
2023-05-13 10:05:50,Closed ,H12-Kitchen,P19
2023-05-13 11:47:40,Closed ,H12-Kitchen,P19
2023-05-13 14:20:20,Closed ,H12-Kitchen,P19
2023-05-13 15:16:00,Closed ,H12-Kitchen,P19
2023-05-13 17:10:10,Closed ,H12-Kitchen,P19
2023-05-13 17:40:10,Closed ,H12-Kitchen,P19
2023-05-13 18:49:50,Closed ,H12-Kitchen,P19
2023-05-13 19:48:20,Closed ,H12-Kitchen,P19
2023-05-13 21:55:50,Closed ,H12-Kitchen,P19
2023-05-14 02:15:10,Closed ,H12-Kitchen,P19
2023-05-14 03:36:20,Closed ,H12-Kitchen,P19
2023-05-14 07:01:10,Closed ,H12-Kitchen,P19
2023-05-14 08:01:00,Closed ,H12-Kitchen,P19
2023-05-14 08:46:20,Closed ,H12-Kitchen,P19
2023-05-14 11:16:40,Closed ,H12-Kitchen,P19
2023-05-14 13:42:20,Closed ,H12-Kitchen,P19
2023-05-14 15:23:20,Closed ,H12-Kitchen,P19
2023-05-14 17:15:40,Closed ,H12-Kitchen,P19
2023-05-14 17:21:40,Closed ,H12-Kitchen,P19
2023-05-14 17:57:00,Closed ,H12-Kitchen,P19
2023-05-14 19:34:10,Closed ,H12-Kitchen,P19
2023-05-14 20:22:10,Closed ,H12-Kitchen,P19
2023-05-14 22:53:20,Closed ,H12-Kitchen,P19
2023-05-15 00:32:10,Open ,H12-Kitchen,P19
2023-05-15 00:58:00,Food item settling and refrigerator opening ,H12-Kitchen,P19
2023-05-15 03:00:10,Closed ,H12-Kitchen,P19
2023-05-15 05:47:10,Closed ,H12-Kitchen,P19
2023-05-15 07:39:10,Closed ,H12-Kitchen,P19
2023-05-15 08:50:30,Tea and breakfast prep ,H12-Kitchen,P19
2023-05-15 09:44:00,Tea and breakfast prep ,H12-Kitchen,P19
2023-05-15 09:53:20,Market open and fish cleanup ,H12-Kitchen,P19
2023-05-15 11:50:40,Frying ,H12-Kitchen,P19
2023-05-15 12:06:10,Cooking ,H12-Kitchen,P19
2023-05-15 13:12:40,Cooking ,H12-Kitchen,P19
2023-05-15 14:14:30,Cooking ,H12-Kitchen,P19
2023-05-15 14:54:50,Cooking ,H12-Kitchen,P19
2023-05-15 15:02:40,Opening ,H12-Kitchen,P19
2023-05-15 15:51:40,Opening and Food serving ,H12-Kitchen,P19
2023-05-15 16:49:30,Opening ,H12-Kitchen,P19
2023-05-15 17:42:50,Opening ,H12-Kitchen,P19
2023-05-15 18:12:10,Evening snacks ,H12-Kitchen,P19
2023-05-15 18:53:50,Pithe Preparation ,H12-Kitchen,P19
2023-05-15 19:16:10,Pithe Preparation ,H12-Kitchen,P19
2023-05-15 19:26:50,Opening ,H12-Kitchen,P19
2023-05-15 20:00:40,Opening ,H12-Kitchen,P19
2023-05-15 20:25:50,Opening ,H12-Kitchen,P19
2023-05-15 20:44:30,Opening ,H12-Kitchen,P19
2023-05-15 20:57:50,Dinner prep  ,H12-Kitchen,P19
2023-05-15 21:15:20,Cooking ,H12-Kitchen,P19
2023-05-15 21:42:10,Cooking ,H12-Kitchen,P19
2023-05-15 22:58:10,Food serving and opening ,H12-Kitchen,P19
2023-05-15 23:45:40,Food serving and opening ,H12-Kitchen,P19
2023-05-16 06:34:30,kitchen open breakfast  making start ,H12-Kitchen,P19
2023-05-16 07:26:00,breakfast making ends ,H12-Kitchen,P19
2023-05-16 09:11:40,market comes and fish cleaning ,H12-Kitchen,P19
2023-05-16 11:21:20,cooking starts ,H12-Kitchen,P19
2023-05-16 14:14:20,cooking ends ,H12-Kitchen,P19
2023-05-16 18:22:10,tea making starts ,H12-Kitchen,P19
2023-05-16 18:35:10,tea making ends ,H12-Kitchen,P19
2023-05-16 22:03:50,dinner cooking starts ,H12-Kitchen,P19
2023-05-16 22:21:50,dinner cooking ends ,H12-Kitchen,P19
2023-05-16 23:34:30,room closed ,H12-Kitchen,P19
2023-05-18 01:13:30,Balcony door open ,H13-Bedroom,P19
2023-05-18 07:57:50,Room door open ,H13-Bedroom,P19
2023-05-18 08:30:00,Bathroom door open ,H13-Bedroom,P19
2023-05-18 09:27:40,All doors open ,H13-Bedroom,P19
2023-05-18 10:35:40,Office work + all doors closed ,H13-Bedroom,P19
2023-05-18 11:40:30,Room door open ,H13-Bedroom,P19
2023-05-18 20:57:10,Office work + room door closed ,H13-Bedroom,P19
2023-05-18 22:51:30,Room door open + dinner ,H13-Bedroom,P19
2023-05-18 05:14:30,kitchen window open + exhaust start ,H13-Kitchen,P19
2023-05-18 07:16:20,Breakfast with frying and boiling ,H13-Kitchen,P19
2023-05-18 08:26:20,cooking finished ,H13-Kitchen,P19
2023-05-18 09:31:10,closed window ,H13-Kitchen,P19
2023-05-18 10:19:00,window open ,H13-Kitchen,P19
2023-05-18 10:49:00,dinner eating ,H13-Kitchen,P19
2023-05-18 21:21:50,cooking start + roti + curry ,H13-Kitchen,P19
2023-05-18 21:53:00,mil boiling ,H13-Kitchen,P19
2023-05-18 22:41:00,cooking ends ,H13-Kitchen,P19
